count,action_taken,county_name,state_name,race
39,1,Bradley County,Arkansas,0
24,3,Bradley County,Arkansas,0
59,1,Calhoun County,Arkansas,0
14,3,Calhoun County,Arkansas,0
284,1,Carroll County,Arkansas,0
165,3,Carroll County,Arkansas,0
34,1,Chicot County,Arkansas,0
23,3,Chicot County,Arkansas,0
158,1,Clark County,Arkansas,0
75,3,Clark County,Arkansas,0
68,1,Clay County,Arkansas,0
39,3,Clay County,Arkansas,0
279,1,Cleburne County,Arkansas,0
164,3,Cleburne County,Arkansas,0
65,1,Cleveland County,Arkansas,0
54,3,Cleveland County,Arkansas,0
225,1,Columbia County,Arkansas,0
53,3,Columbia County,Arkansas,0
176,1,Conway County,Arkansas,0
125,3,Conway County,Arkansas,0
1374,1,Craighead County,Arkansas,0
376,3,Craighead County,Arkansas,0
736,1,Crawford County,Arkansas,0
282,3,Crawford County,Arkansas,0
317,1,Crittenden County,Arkansas,0
115,3,Crittenden County,Arkansas,0
169,1,Cross County,Arkansas,0
91,3,Cross County,Arkansas,0
30,1,Dallas County,Arkansas,0
18,3,Dallas County,Arkansas,0
32,1,Desha County,Arkansas,0
20,3,Desha County,Arkansas,0
109,1,Drew County,Arkansas,0
45,3,Drew County,Arkansas,0
1684,1,Faulkner County,Arkansas,0
509,3,Faulkner County,Arkansas,0
165,1,Franklin County,Arkansas,0
92,3,Franklin County,Arkansas,0
68,1,Fulton County,Arkansas,0
24,3,Fulton County,Arkansas,0
1231,1,Garland County,Arkansas,0
593,3,Garland County,Arkansas,0
184,1,Grant County,Arkansas,0
126,3,Grant County,Arkansas,0
503,1,Greene County,Arkansas,0
152,3,Greene County,Arkansas,0
150,1,Hempstead County,Arkansas,0
60,3,Hempstead County,Arkansas,0
325,1,Hot Spring County,Arkansas,0
205,3,Hot Spring County,Arkansas,0
112,1,Howard County,Arkansas,0
37,3,Howard County,Arkansas,0
282,1,Independence County,Arkansas,0
146,3,Independence County,Arkansas,0
115,1,Izard County,Arkansas,0
49,3,Izard County,Arkansas,0
108,1,Jackson County,Arkansas,0
70,3,Jackson County,Arkansas,0
294,1,Jefferson County,Arkansas,0
171,3,Jefferson County,Arkansas,0
293,1,Johnson County,Arkansas,0
145,3,Johnson County,Arkansas,0
36,1,Lafayette County,Arkansas,0
19,3,Lafayette County,Arkansas,0
135,1,Lawrence County,Arkansas,0
78,3,Lawrence County,Arkansas,0
22,1,Lee County,Arkansas,0
10,3,Lee County,Arkansas,0
74,1,Lincoln County,Arkansas,0
38,3,Lincoln County,Arkansas,0
97,1,Little River County,Arkansas,0
38,3,Little River County,Arkansas,0
144,1,Logan County,Arkansas,0
102,3,Logan County,Arkansas,0
1199,1,Lonoke County,Arkansas,0
360,3,Lonoke County,Arkansas,0
155,1,Madison County,Arkansas,0
114,3,Madison County,Arkansas,0
161,1,Marion County,Arkansas,0
101,3,Marion County,Arkansas,0
404,1,Miller County,Arkansas,0
166,3,Miller County,Arkansas,0
304,1,Mississippi County,Arkansas,0
146,3,Mississippi County,Arkansas,0
26,1,Monroe County,Arkansas,0
16,3,Monroe County,Arkansas,0
86,1,Montgomery County,Arkansas,0
67,3,Montgomery County,Arkansas,0
34,1,Nevada County,Arkansas,0
19,3,Nevada County,Arkansas,0
65,1,Newton County,Arkansas,0
15,3,Newton County,Arkansas,0
203,1,Ouachita County,Arkansas,0
85,3,Ouachita County,Arkansas,0
85,1,Perry County,Arkansas,0
62,3,Perry County,Arkansas,0
54,1,Phillips County,Arkansas,0
32,3,Phillips County,Arkansas,0
72,1,Pike County,Arkansas,0
63,3,Pike County,Arkansas,0
195,1,Poinsett County,Arkansas,0
115,3,Poinsett County,Arkansas,0
120,1,Polk County,Arkansas,0
75,3,Polk County,Arkansas,0
687,1,Pope County,Arkansas,0
263,3,Pope County,Arkansas,0
30,1,Prairie County,Arkansas,0
44,3,Prairie County,Arkansas,0
4132,1,Pulaski County,Arkansas,0
961,3,Pulaski County,Arkansas,0
219,1,Randolph County,Arkansas,0
107,3,Randolph County,Arkansas,0
1864,1,Saline County,Arkansas,0
659,3,Saline County,Arkansas,0
58,1,Scott County,Arkansas,0
42,3,Scott County,Arkansas,0
61,1,Searcy County,Arkansas,0
28,3,Searcy County,Arkansas,0
1422,1,Sebastian County,Arkansas,0
413,3,Sebastian County,Arkansas,0
126,1,Sevier County,Arkansas,0
45,3,Sevier County,Arkansas,0
118,1,Sharp County,Arkansas,0
77,3,Sharp County,Arkansas,0
53,1,St. Francis County,Arkansas,0
58,3,St. Francis County,Arkansas,0
88,1,Stone County,Arkansas,0
57,3,Stone County,Arkansas,0
392,1,Union County,Arkansas,0
162,3,Union County,Arkansas,0
163,1,Van Buren County,Arkansas,0
138,3,Van Buren County,Arkansas,0
2913,1,Washington County,Arkansas,0
892,3,Washington County,Arkansas,0
939,1,White County,Arkansas,0
477,3,White County,Arkansas,0
28,1,Woodruff County,Arkansas,0
19,3,Woodruff County,Arkansas,0
151,1,Yell County,Arkansas,0
105,3,Yell County,Arkansas,0
28,1,,California,0
1246,3,,California,0
13482,1,Alameda County,California,0
2851,3,Alameda County,California,0
9,1,Alpine County,California,0
6,3,Alpine County,California,0
538,1,Amador County,California,0
175,3,Amador County,California,0
2643,1,Butte County,California,0
653,3,Butte County,California,0
790,1,Calaveras County,California,0
269,3,Calaveras County,California,0
232,1,Colusa County,California,0
78,3,Colusa County,California,0
15988,1,Contra Costa County,California,0
3375,3,Contra Costa County,California,0
164,1,Del Norte County,California,0
72,3,Del Norte County,California,0
3682,1,El Dorado County,California,0
964,3,El Dorado County,California,0
8561,1,Fresno County,California,0
2073,3,Fresno County,California,0
251,1,Glenn County,California,0
102,3,Glenn County,California,0
925,1,Humboldt County,California,0
334,3,Humboldt County,California,0
1497,1,Imperial County,California,0
426,3,Imperial County,California,0
151,1,Inyo County,California,0
34,3,Inyo County,California,0
10032,1,Kern County,California,0
2273,3,Kern County,California,0
1229,1,Kings County,California,0
285,3,Kings County,California,0
673,1,Lake County,California,0
272,3,Lake County,California,0
249,1,Lassen County,California,0
98,3,Lassen County,California,0
79109,1,Los Angeles County,California,0
22451,3,Los Angeles County,California,0
1512,1,Madera County,California,0
436,3,Madera County,California,0
4445,1,Marin County,California,0
871,3,Marin County,California,0
206,1,Mariposa County,California,0
71,3,Mariposa County,California,0
534,1,Mendocino County,California,0
243,3,Mendocino County,California,0
2485,1,Merced County,California,0
695,3,Merced County,California,0
60,1,Modoc County,California,0
25,3,Modoc County,California,0
131,1,Mono County,California,0
32,3,Mono County,California,0
3659,1,Monterey County,California,0
1031,3,Monterey County,California,0
1849,1,Napa County,California,0
536,3,Napa County,California,0
1528,1,Nevada County,California,0
476,3,Nevada County,California,0
34295,1,Orange County,California,0
8567,3,Orange County,California,0
7760,1,Placer County,California,0
1759,3,Placer County,California,0
202,1,Plumas County,California,0
88,3,Plumas County,California,0
33887,1,Riverside County,California,0
9337,3,Riverside County,California,0
18342,1,Sacramento County,California,0
4186,3,Sacramento County,California,0
955,1,San Benito County,California,0
214,3,San Benito County,California,0
24485,1,San Bernardino County,California,0
6601,3,San Bernardino County,California,0
41187,1,San Diego County,California,0
9898,3,San Diego County,California,0
5604,1,San Francisco County,California,0
1117,3,San Francisco County,California,0
7710,1,San Joaquin County,California,0
1811,3,San Joaquin County,California,0
3989,1,San Luis Obispo County,California,0
985,3,San Luis Obispo County,California,0
7353,1,San Mateo County,California,0
1538,3,San Mateo County,California,0
4624,1,Santa Barbara County,California,0
1112,3,Santa Barbara County,California,0
15203,1,Santa Clara County,California,0
3374,3,Santa Clara County,California,0
3399,1,Santa Cruz County,California,0
897,3,Santa Cruz County,California,0
2386,1,Shasta County,California,0
657,3,Shasta County,California,0
32,1,Sierra County,California,0
17,3,Sierra County,California,0
380,1,Siskiyou County,California,0
142,3,Siskiyou County,California,0
5680,1,Solano County,California,0
1393,3,Solano County,California,0
7306,1,Sonoma County,California,0
1668,3,Sonoma County,California,0
6568,1,Stanislaus County,California,0
1479,3,Stanislaus County,California,0
1032,1,Sutter County,California,0
237,3,Sutter County,California,0
692,1,Tehama County,California,0
226,3,Tehama County,California,0
95,1,Trinity County,California,0
30,3,Trinity County,California,0
4121,1,Tulare County,California,0
1013,3,Tulare County,California,0
696,1,Tuolumne County,California,0
200,3,Tuolumne County,California,0
11488,1,Ventura County,California,0
2867,3,Ventura County,California,0
2295,1,Yolo County,California,0
548,3,Yolo County,California,0
989,1,Yuba County,California,0
285,3,Yuba County,California,0
13,1,,Colorado,0
556,3,,Colorado,0
10444,1,Adams County,Colorado,0
2397,3,Adams County,Colorado,0
96,1,Alamosa County,Colorado,0
47,3,Alamosa County,Colorado,0
13609,1,Arapahoe County,Colorado,0
2374,3,Arapahoe County,Colorado,0
124,1,Archuleta County,Colorado,0
37,3,Archuleta County,Colorado,0
8,1,Baca County,Colorado,0
11,3,Baca County,Colorado,0
33,1,Bent County,Colorado,0
24,3,Bent County,Colorado,0
6074,1,Boulder County,Colorado,0
922,3,Boulder County,Colorado,0
1530,1,Broomfield County,Colorado,0
274,3,Broomfield County,Colorado,0
214,1,Chaffee County,Colorado,0
73,3,Chaffee County,Colorado,0
12,1,Cheyenne County,Colorado,0
8,3,Cheyenne County,Colorado,0
228,1,Clear Creek County,Colorado,0
65,3,Clear Creek County,Colorado,0
26,1,Conejos County,Colorado,0
23,3,Conejos County,Colorado,0
15,1,Costilla County,Colorado,0
21,3,Costilla County,Colorado,0
26,1,Crowley County,Colorado,0
14,3,Crowley County,Colorado,0
66,1,Custer County,Colorado,0
25,3,Custer County,Colorado,0
365,1,Delta County,Colorado,0
165,3,Delta County,Colorado,0
13491,1,Denver County,Colorado,0
2268,3,Denver County,Colorado,0
21,1,Dolores County,Colorado,0
12,3,Dolores County,Colorado,0
10910,1,Douglas County,Colorado,0
1588,3,Douglas County,Colorado,0
914,1,Eagle County,Colorado,0
236,3,Eagle County,Colorado,0
13216,1,El Paso County,Colorado,0
2432,3,El Paso County,Colorado,0
790,1,Elbert County,Colorado,0
206,3,Elbert County,Colorado,0
728,1,Fremont County,Colorado,0
230,3,Fremont County,Colorado,0
976,1,Garfield County,Colorado,0
241,3,Garfield County,Colorado,0
143,1,Gilpin County,Colorado,0
50,3,Gilpin County,Colorado,0
253,1,Grand County,Colorado,0
98,3,Grand County,Colorado,0
199,1,Gunnison County,Colorado,0
91,3,Gunnison County,Colorado,0
5,1,Hinsdale County,Colorado,0
5,3,Hinsdale County,Colorado,0
51,1,Huerfano County,Colorado,0
37,3,Huerfano County,Colorado,0
17,1,Jackson County,Colorado,0
6,3,Jackson County,Colorado,0
14228,1,Jefferson County,Colorado,0
2450,3,Jefferson County,Colorado,0
4,1,Kiowa County,Colorado,0
14,3,Kiowa County,Colorado,0
60,1,Kit Carson County,Colorado,0
41,3,Kit Carson County,Colorado,0
948,1,La Plata County,Colorado,0
206,3,La Plata County,Colorado,0
88,1,Lake County,Colorado,0
28,3,Lake County,Colorado,0
7337,1,Larimer County,Colorado,0
1269,3,Larimer County,Colorado,0
119,1,Las Animas County,Colorado,0
67,3,Las Animas County,Colorado,0
44,1,Lincoln County,Colorado,0
21,3,Lincoln County,Colorado,0
266,1,Logan County,Colorado,0
75,3,Logan County,Colorado,0
2852,1,Mesa County,Colorado,0
619,3,Mesa County,Colorado,0
5,1,Mineral County,Colorado,0
3,3,Mineral County,Colorado,0
166,1,Moffat County,Colorado,0
72,3,Moffat County,Colorado,0
269,1,Montezuma County,Colorado,0
116,3,Montezuma County,Colorado,0
577,1,Montrose County,Colorado,0
170,3,Montrose County,Colorado,0
344,1,Morgan County,Colorado,0
147,3,Morgan County,Colorado,0
168,1,Otero County,Colorado,0
72,3,Otero County,Colorado,0
68,1,Ouray County,Colorado,0
24,3,Ouray County,Colorado,0
452,1,Park County,Colorado,0
110,3,Park County,Colorado,0
53,1,Phillips County,Colorado,0
17,3,Phillips County,Colorado,0
319,1,Pitkin County,Colorado,0
106,3,Pitkin County,Colorado,0
87,1,Prowers County,Colorado,0
52,3,Prowers County,Colorado,0
2531,1,Pueblo County,Colorado,0
805,3,Pueblo County,Colorado,0
91,1,Rio Blanco County,Colorado,0
31,3,Rio Blanco County,Colorado,0
70,1,Rio Grande County,Colorado,0
42,3,Rio Grande County,Colorado,0
453,1,Routt County,Colorado,0
116,3,Routt County,Colorado,0
30,1,Saguache County,Colorado,0
13,3,Saguache County,Colorado,0
4,1,San Juan County,Colorado,0
2,3,San Juan County,Colorado,0
123,1,San Miguel County,Colorado,0
47,3,San Miguel County,Colorado,0
31,1,Sedgwick County,Colorado,0
16,3,Sedgwick County,Colorado,0
558,1,Summit County,Colorado,0
138,3,Summit County,Colorado,0
619,1,Teller County,Colorado,0
163,3,Teller County,Colorado,0
49,1,Washington County,Colorado,0
29,3,Washington County,Colorado,0
7499,1,Weld County,Colorado,0
1564,3,Weld County,Colorado,0
100,1,Yuma County,Colorado,0
41,3,Yuma County,Colorado,0
1,1,,Connecticut,0
18,3,,Connecticut,0
10493,1,Fairfield County,Connecticut,0
2675,3,Fairfield County,Connecticut,0
9322,1,Hartford County,Connecticut,0
2124,3,Hartford County,Connecticut,0
2197,1,Litchfield County,Connecticut,0
761,3,Litchfield County,Connecticut,0
2234,1,Middlesex County,Connecticut,0
619,3,Middlesex County,Connecticut,0
7682,1,New Haven County,Connecticut,0
2438,3,New Haven County,Connecticut,0
3184,1,New London County,Connecticut,0
920,3,New London County,Connecticut,0
1912,1,Tolland County,Connecticut,0
418,3,Tolland County,Connecticut,0
1514,1,Windham County,Connecticut,0
444,3,Windham County,Connecticut,0
27,1,,Delaware,0
27,3,,Delaware,0
1928,1,Kent County,Delaware,0
587,3,Kent County,Delaware,0
5619,1,New Castle County,Delaware,0
1168,3,New Castle County,Delaware,0
2910,1,Sussex County,Delaware,0
1065,3,Sussex County,Delaware,0
4,3,,District of Columbia,0
6057,1,District of Columbia,District of Columbia,0
739,3,District of Columbia,District of Columbia,0
123,1,,Florida,0
811,3,,Florida,0
2322,1,Alachua County,Florida,0
730,3,Alachua County,Florida,0
274,1,Baker County,Florida,0
173,3,Baker County,Florida,0
2316,1,Bay County,Florida,0
820,3,Bay County,Florida,0
195,1,Bradford County,Florida,0
141,3,Bradford County,Florida,0
7910,1,Brevard County,Florida,0
2264,3,Brevard County,Florida,0
16739,1,Broward County,Florida,0
6069,3,Broward County,Florida,0
72,1,Calhoun County,Florida,0
55,3,Calhoun County,Florida,0
2082,1,Charlotte County,Florida,0
788,3,Charlotte County,Florida,0
1711,1,Citrus County,Florida,0
683,3,Citrus County,Florida,0
2847,1,Clay County,Florida,0
1020,3,Clay County,Florida,0
4638,1,Collier County,Florida,0
1499,3,Collier County,Florida,0
471,1,Columbia County,Florida,0
367,3,Columbia County,Florida,0
166,1,DeSoto County,Florida,0
85,3,DeSoto County,Florida,0
67,1,Dixie County,Florida,0
66,3,Dixie County,Florida,0
8964,1,Duval County,Florida,0
2668,3,Duval County,Florida,0
3285,1,Escambia County,Florida,0
1002,3,Escambia County,Florida,0
1585,1,Flagler County,Florida,0
551,3,Flagler County,Florida,0
76,1,Franklin County,Florida,0
46,3,Franklin County,Florida,0
175,1,Gadsden County,Florida,0
103,3,Gadsden County,Florida,0
141,1,Gilchrist County,Florida,0
97,3,Gilchrist County,Florida,0
51,1,Glades County,Florida,0
26,3,Glades County,Florida,0
133,1,Gulf County,Florida,0
62,3,Gulf County,Florida,0
50,1,Hamilton County,Florida,0
57,3,Hamilton County,Florida,0
96,1,Hardee County,Florida,0
61,3,Hardee County,Florida,0
164,1,Hendry County,Florida,0
115,3,Hendry County,Florida,0
2105,1,Hernando County,Florida,0
829,3,Hernando County,Florida,0
774,1,Highlands County,Florida,0
346,3,Highlands County,Florida,0
15409,1,Hillsborough County,Florida,0
4729,3,Hillsborough County,Florida,0
95,1,Holmes County,Florida,0
79,3,Holmes County,Florida,0
1923,1,Indian River County,Florida,0
568,3,Indian River County,Florida,0
217,1,Jackson County,Florida,0
179,3,Jackson County,Florida,0
103,1,Jefferson County,Florida,0
34,3,Jefferson County,Florida,0
38,1,Lafayette County,Florida,0
49,3,Lafayette County,Florida,0
4416,1,Lake County,Florida,0
1410,3,Lake County,Florida,0
8851,1,Lee County,Florida,0
2904,3,Lee County,Florida,0
2553,1,Leon County,Florida,0
681,3,Leon County,Florida,0
306,1,Levy County,Florida,0
267,3,Levy County,Florida,0
39,1,Liberty County,Florida,0
35,3,Liberty County,Florida,0
71,1,Madison County,Florida,0
69,3,Madison County,Florida,0
5252,1,Manatee County,Florida,0
1457,3,Manatee County,Florida,0
3593,1,Marion County,Florida,0
1586,3,Marion County,Florida,0
2228,1,Martin County,Florida,0
662,3,Martin County,Florida,0
17351,1,Miami-Dade County,Florida,0
7697,3,Miami-Dade County,Florida,0
790,1,Monroe County,Florida,0
332,3,Monroe County,Florida,0
1265,1,Nassau County,Florida,0
461,3,Nassau County,Florida,0
3047,1,Okaloosa County,Florida,0
852,3,Okaloosa County,Florida,0
251,1,Okeechobee County,Florida,0
118,3,Okeechobee County,Florida,0
12730,1,Orange County,Florida,0
3805,3,Orange County,Florida,0
3757,1,Osceola County,Florida,0
1513,3,Osceola County,Florida,0
16013,1,Palm Beach County,Florida,0
5073,3,Palm Beach County,Florida,0
6535,1,Pasco County,Florida,0
2256,3,Pasco County,Florida,0
11098,1,Pinellas County,Florida,0
3367,3,Pinellas County,Florida,0
6163,1,Polk County,Florida,0
2334,3,Polk County,Florida,0
352,1,Putnam County,Florida,0
300,3,Putnam County,Florida,0
2990,1,Santa Rosa County,Florida,0
746,3,Santa Rosa County,Florida,0
5612,1,Sarasota County,Florida,0
1710,3,Sarasota County,Florida,0
5935,1,Seminole County,Florida,0
1572,3,Seminole County,Florida,0
5042,1,St. Johns County,Florida,0
1227,3,St. Johns County,Florida,0
3473,1,St. Lucie County,Florida,0
1080,3,St. Lucie County,Florida,0
1945,1,Sumter County,Florida,0
375,3,Sumter County,Florida,0
233,1,Suwannee County,Florida,0
258,3,Suwannee County,Florida,0
89,1,Taylor County,Florida,0
86,3,Taylor County,Florida,0
76,1,Union County,Florida,0
67,3,Union County,Florida,0
6196,1,Volusia County,Florida,0
2188,3,Volusia County,Florida,0
353,1,Wakulla County,Florida,0
157,3,Wakulla County,Florida,0
1125,1,Walton County,Florida,0
483,3,Walton County,Florida,0
161,1,Washington County,Florida,0
113,3,Washington County,Florida,0
46,1,,Georgia,0
214,3,,Georgia,0
66,1,Appling County,Georgia,0
91,3,Appling County,Georgia,0
25,1,Atkinson County,Georgia,0
18,3,Atkinson County,Georgia,0
50,1,Bacon County,Georgia,0
33,3,Bacon County,Georgia,0
14,1,Baker County,Georgia,0
2,3,Baker County,Georgia,0
222,1,Baldwin County,Georgia,0
81,3,Baldwin County,Georgia,0
150,1,Banks County,Georgia,0
90,3,Banks County,Georgia,0
1199,1,Barrow County,Georgia,0
303,3,Barrow County,Georgia,0
1342,1,Bartow County,Georgia,0
440,3,Bartow County,Georgia,0
106,1,Ben Hill County,Georgia,0
44,3,Ben Hill County,Georgia,0
163,1,Berrien County,Georgia,0
62,3,Berrien County,Georgia,0
821,1,Bibb County,Georgia,0
264,3,Bibb County,Georgia,0
115,1,Bleckley County,Georgia,0
32,3,Bleckley County,Georgia,0
123,1,Brantley County,Georgia,0
73,3,Brantley County,Georgia,0
114,1,Brooks County,Georgia,0
66,3,Brooks County,Georgia,0
744,1,Bryan County,Georgia,0
169,3,Bryan County,Georgia,0
536,1,Bulloch County,Georgia,0
184,3,Bulloch County,Georgia,0
152,1,Burke County,Georgia,0
67,3,Burke County,Georgia,0
214,1,Butts County,Georgia,0
81,3,Butts County,Georgia,0
39,1,Calhoun County,Georgia,0
8,3,Calhoun County,Georgia,0
664,1,Camden County,Georgia,0
162,3,Camden County,Georgia,0
33,1,Candler County,Georgia,0
27,3,Candler County,Georgia,0
1190,1,Carroll County,Georgia,0
451,3,Carroll County,Georgia,0
979,1,Catoosa County,Georgia,0
381,3,Catoosa County,Georgia,0
36,1,Charlton County,Georgia,0
47,3,Charlton County,Georgia,0
2947,1,Chatham County,Georgia,0
685,3,Chatham County,Georgia,0
13,1,Chattahoochee County,Georgia,0
8,3,Chattahoochee County,Georgia,0
147,1,Chattooga County,Georgia,0
102,3,Chattooga County,Georgia,0
4671,1,Cherokee County,Georgia,0
1031,3,Cherokee County,Georgia,0
820,1,Clarke County,Georgia,0
152,3,Clarke County,Georgia,0
15,1,Clay County,Georgia,0
7,3,Clay County,Georgia,0
298,1,Clayton County,Georgia,0
157,3,Clayton County,Georgia,0
54,1,Clinch County,Georgia,0
20,3,Clinch County,Georgia,0
9059,1,Cobb County,Georgia,0
1874,3,Cobb County,Georgia,0
200,1,Coffee County,Georgia,0
100,3,Coffee County,Georgia,0
249,1,Colquitt County,Georgia,0
129,3,Colquitt County,Georgia,0
2657,1,Columbia County,Georgia,0
457,3,Columbia County,Georgia,0
123,1,Cook County,Georgia,0
74,3,Cook County,Georgia,0
2263,1,Coweta County,Georgia,0
543,3,Coweta County,Georgia,0
74,1,Crawford County,Georgia,0
42,3,Crawford County,Georgia,0
114,1,Crisp County,Georgia,0
62,3,Crisp County,Georgia,0
188,1,Dade County,Georgia,0
86,3,Dade County,Georgia,0
404,1,Dawson County,Georgia,0
148,3,Dawson County,Georgia,0
5572,1,DeKalb County,Georgia,0
924,3,DeKalb County,Georgia,0
126,1,Decatur County,Georgia,0
80,3,Decatur County,Georgia,0
115,1,Dodge County,Georgia,0
49,3,Dodge County,Georgia,0
34,1,Dooly County,Georgia,0
20,3,Dooly County,Georgia,0
293,1,Dougherty County,Georgia,0
118,3,Dougherty County,Georgia,0
879,1,Douglas County,Georgia,0
342,3,Douglas County,Georgia,0
101,1,Early County,Georgia,0
18,3,Early County,Georgia,0
18,1,Echols County,Georgia,0
17,3,Echols County,Georgia,0
1013,1,Effingham County,Georgia,0
294,3,Effingham County,Georgia,0
89,1,Elbert County,Georgia,0
62,3,Elbert County,Georgia,0
73,1,Emanuel County,Georgia,0
60,3,Emanuel County,Georgia,0
57,1,Evans County,Georgia,0
32,3,Evans County,Georgia,0
280,1,Fannin County,Georgia,0
150,3,Fannin County,Georgia,0
1441,1,Fayette County,Georgia,0
325,3,Fayette County,Georgia,0
832,1,Floyd County,Georgia,0
298,3,Floyd County,Georgia,0
4563,1,Forsyth County,Georgia,0
841,3,Forsyth County,Georgia,0
141,1,Franklin County,Georgia,0
82,3,Franklin County,Georgia,0
10309,1,Fulton County,Georgia,0
1861,3,Fulton County,Georgia,0
357,1,Gilmer County,Georgia,0
157,3,Gilmer County,Georgia,0
13,1,Glascock County,Georgia,0
14,3,Glascock County,Georgia,0
912,1,Glynn County,Georgia,0
274,3,Glynn County,Georgia,0
597,1,Gordon County,Georgia,0
250,3,Gordon County,Georgia,0
153,1,Grady County,Georgia,0
78,3,Grady County,Georgia,0
162,1,Greene County,Georgia,0
54,3,Greene County,Georgia,0
8025,1,Gwinnett County,Georgia,0
2024,3,Gwinnett County,Georgia,0
428,1,Habersham County,Georgia,0
151,3,Habersham County,Georgia,0
2389,1,Hall County,Georgia,0
686,3,Hall County,Georgia,0
19,1,Hancock County,Georgia,0
14,3,Hancock County,Georgia,0
263,1,Haralson County,Georgia,0
159,3,Haralson County,Georgia,0
564,1,Harris County,Georgia,0
126,3,Harris County,Georgia,0
167,1,Hart County,Georgia,0
97,3,Hart County,Georgia,0
82,1,Heard County,Georgia,0
61,3,Heard County,Georgia,0
1837,1,Henry County,Georgia,0
529,3,Henry County,Georgia,0
1895,1,Houston County,Georgia,0
394,3,Houston County,Georgia,0
56,1,Irwin County,Georgia,0
30,3,Irwin County,Georgia,0
992,1,Jackson County,Georgia,0
252,3,Jackson County,Georgia,0
184,1,Jasper County,Georgia,0
70,3,Jasper County,Georgia,0
59,1,Jeff Davis County,Georgia,0
59,3,Jeff Davis County,Georgia,0
64,1,Jefferson County,Georgia,0
24,3,Jefferson County,Georgia,0
26,1,Jenkins County,Georgia,0
15,3,Jenkins County,Georgia,0
18,1,Johnson County,Georgia,0
13,3,Johnson County,Georgia,0
263,1,Jones County,Georgia,0
94,3,Jones County,Georgia,0
117,1,Lamar County,Georgia,0
65,3,Lamar County,Georgia,0
116,1,Lanier County,Georgia,0
36,3,Lanier County,Georgia,0
281,1,Laurens County,Georgia,0
117,3,Laurens County,Georgia,0
440,1,Lee County,Georgia,0
116,3,Lee County,Georgia,0
467,1,Liberty County,Georgia,0
160,3,Liberty County,Georgia,0
89,1,Lincoln County,Georgia,0
28,3,Lincoln County,Georgia,0
213,1,Long County,Georgia,0
58,3,Long County,Georgia,0
1045,1,Lowndes County,Georgia,0
277,3,Lowndes County,Georgia,0
338,1,Lumpkin County,Georgia,0
155,3,Lumpkin County,Georgia,0
32,1,Macon County,Georgia,0
14,3,Macon County,Georgia,0
262,1,Madison County,Georgia,0
134,3,Madison County,Georgia,0
29,1,Marion County,Georgia,0
24,3,Marion County,Georgia,0
116,1,McDuffie County,Georgia,0
58,3,McDuffie County,Georgia,0
117,1,McIntosh County,Georgia,0
56,3,McIntosh County,Georgia,0
135,1,Meriwether County,Georgia,0
55,3,Meriwether County,Georgia,0
92,1,Miller County,Georgia,0
18,3,Miller County,Georgia,0
60,1,Mitchell County,Georgia,0
43,3,Mitchell County,Georgia,0
336,1,Monroe County,Georgia,0
110,3,Monroe County,Georgia,0
33,1,Montgomery County,Georgia,0
34,3,Montgomery County,Georgia,0
194,1,Morgan County,Georgia,0
68,3,Morgan County,Georgia,0
316,1,Murray County,Georgia,0
195,3,Murray County,Georgia,0
1194,1,Muscogee County,Georgia,0
323,3,Muscogee County,Georgia,0
672,1,Newton County,Georgia,0
288,3,Newton County,Georgia,0
674,1,Oconee County,Georgia,0
131,3,Oconee County,Georgia,0
135,1,Oglethorpe County,Georgia,0
44,3,Oglethorpe County,Georgia,0
2299,1,Paulding County,Georgia,0
642,3,Paulding County,Georgia,0
205,1,Peach County,Georgia,0
71,3,Peach County,Georgia,0
446,1,Pickens County,Georgia,0
149,3,Pickens County,Georgia,0
175,1,Pierce County,Georgia,0
82,3,Pierce County,Georgia,0
202,1,Pike County,Georgia,0
88,3,Pike County,Georgia,0
330,1,Polk County,Georgia,0
129,3,Polk County,Georgia,0
71,1,Pulaski County,Georgia,0
26,3,Pulaski County,Georgia,0
190,1,Putnam County,Georgia,0
73,3,Putnam County,Georgia,0
10,1,Quitman County,Georgia,0
8,3,Quitman County,Georgia,0
126,1,Rabun County,Georgia,0
67,3,Rabun County,Georgia,0
29,1,Randolph County,Georgia,0
15,3,Randolph County,Georgia,0
999,1,Richmond County,Georgia,0
347,3,Richmond County,Georgia,0
358,1,Rockdale County,Georgia,0
129,3,Rockdale County,Georgia,0
37,1,Schley County,Georgia,0
20,3,Schley County,Georgia,0
50,1,Screven County,Georgia,0
44,3,Screven County,Georgia,0
67,1,Seminole County,Georgia,0
24,3,Seminole County,Georgia,0
515,1,Spalding County,Georgia,0
172,3,Spalding County,Georgia,0
182,1,Stephens County,Georgia,0
89,3,Stephens County,Georgia,0
6,1,Stewart County,Georgia,0
12,3,Stewart County,Georgia,0
97,1,Sumter County,Georgia,0
52,3,Sumter County,Georgia,0
33,1,Talbot County,Georgia,0
21,3,Talbot County,Georgia,0
6,1,Taliaferro County,Georgia,0
1,3,Taliaferro County,Georgia,0
176,1,Tattnall County,Georgia,0
73,3,Tattnall County,Georgia,0
26,1,Taylor County,Georgia,0
35,3,Taylor County,Georgia,0
38,1,Telfair County,Georgia,0
24,3,Telfair County,Georgia,0
53,1,Terrell County,Georgia,0
16,3,Terrell County,Georgia,0
438,1,Thomas County,Georgia,0
125,3,Thomas County,Georgia,0
289,1,Tift County,Georgia,0
100,3,Tift County,Georgia,0
