x,y,value
Caribbean,Cheese Shops,0.139502288304114
Cheese Shops,Caribbean,0.139502288304114
Active Life,Cheese Shops,0.139367693794951
Cheese Shops,Active Life,0.139367693794951
Gelato,Indonesian,0.139327466346977
Indonesian,Gelato,0.139327466346977
Live/Raw Food,Personal Assistants,0.139287683745867
Personal Assistants,Live/Raw Food,0.139287683745867
Country Dance Halls,Laotian,0.139276679889822
Laotian,Country Dance Halls,0.139276679889822
Indonesian,Live/Raw Food,0.139098594034534
Live/Raw Food,Indonesian,0.139098594034534
Art Galleries,Persian/Iranian,0.139069970957669
Persian/Iranian,Art Galleries,0.139069970957669
Fishing,Fitness & Instruction,0.138931678835165
Fitness & Instruction,Fishing,0.138931678835165
Food Delivery Services,Spanish,0.138924323397525
Spanish,Food Delivery Services,0.138924323397525
Cambodian,Cuban,0.138893723517478
Cuban,Cambodian,0.138893723517478
Persian/Iranian,Shanghainese,0.138882373161078
Shanghainese,Persian/Iranian,0.138882373161078
Delis,Live/Raw Food,0.13885470316319
Live/Raw Food,Delis,0.13885470316319
Filipino,Latin American,0.138840065986072
Latin American,Filipino,0.138840065986072
Egyptian,Food Delivery Services,0.138755622639426
Food Delivery Services,Egyptian,0.138755622639426
Middle Eastern,Wine Bars,0.138737410164885
Wine Bars,Middle Eastern,0.138737410164885
Bangladeshi,Middle Eastern,0.138627362421034
Middle Eastern,Bangladeshi,0.138627362421034
Art Galleries,Fast Food,0.138393265801382
Fast Food,Art Galleries,0.138393265801382
Active Life,Spanish,0.138202597947205
Spanish,Active Life,0.138202597947205
Food Court,Latin American,0.138191438622781
Latin American,Food Court,0.138191438622781
Cooking Classes,Cuban,0.138173107799707
Cuban,Cooking Classes,0.138173107799707
Delis,Middle Eastern,0.138017432486569
Middle Eastern,Delis,0.138017432486569
Bangladeshi,Delis,0.137961810916519
Delis,Bangladeshi,0.137961810916519
Beer Bar,Persian/Iranian,0.137737572408043
Persian/Iranian,Beer Bar,0.137737572408043
Breweries,Wine Bars,0.137627255214933
Wine Bars,Breweries,0.137627255214933
Art Galleries,Country Dance Halls,0.137578269382598
Country Dance Halls,Art Galleries,0.137578269382598
Italian,Wine Bars,0.137154565992352
Wine Bars,Italian,0.137154565992352
Egyptian,Fishing,0.137093116230694
Fishing,Egyptian,0.137093116230694
Pubs,Shanghainese,0.136752200121688
Shanghainese,Pubs,0.136752200121688
Cooking Classes,Vegetarian,0.13671707525508
Vegetarian,Cooking Classes,0.13671707525508
Cambodian,Cheese Shops,0.136601433878267
Cheese Shops,Cambodian,0.136601433878267
Cooking Classes,Wine Bars,0.136488512511177
Wine Bars,Cooking Classes,0.136488512511177
Beer Bar,Fishing,0.136464017885437
Fishing,Beer Bar,0.136464017885437
Cupcakes,Shanghainese,0.136416423203589
Shanghainese,Cupcakes,0.136416423203589
Cambodian,Dance Clubs,0.136413405864769
Dance Clubs,Cambodian,0.136413405864769
Food Court,Persian/Iranian,0.136412084041497
Persian/Iranian,Food Court,0.136412084041497
Active Life,Dance Clubs,0.13604784310221
Dance Clubs,Active Life,0.13604784310221
Cheese Shops,Middle Eastern,0.136027994049922
Middle Eastern,Cheese Shops,0.136027994049922
Gelato,Jazz & Blues,0.135998461322207
Jazz & Blues,Gelato,0.135998461322207
Brazilian,Cupcakes,0.135943656410041
Cupcakes,Brazilian,0.135943656410041
Food Delivery Services,Mediterranean,0.135880338658976
Mediterranean,Food Delivery Services,0.135880338658976
Art Galleries,Delis,0.135462168541217
Delis,Art Galleries,0.135462168541217
Delis,Shanghainese,0.135362025111094
Shanghainese,Delis,0.135362025111094
Caribbean,Nail Salons,0.135091471788152
Nail Salons,Caribbean,0.135091471788152
Beer Bar,Food Delivery Services,0.134570582174687
Food Delivery Services,Beer Bar,0.134570582174687
Brazilian,Personal Assistants,0.134469357726757
Personal Assistants,Brazilian,0.134469357726757
Dominican,Fitness & Instruction,0.134250179267076
Fitness & Instruction,Dominican,0.134250179267076
Laotian,Wine Bars,0.133807596610358
Wine Bars,Laotian,0.133807596610358
Fast Food,Wine Bars,0.133555708095441
Wine Bars,Fast Food,0.133555708095441
Food Delivery Services,Middle Eastern,0.133482704157887
Middle Eastern,Food Delivery Services,0.133482704157887
Bangladeshi,Cooking Classes,0.133438002738062
Cooking Classes,Bangladeshi,0.133438002738062
Art Galleries,Jazz & Blues,0.133226651452182
Jazz & Blues,Art Galleries,0.133226651452182
Fitness & Instruction,Food Court,0.133194423123628
Food Court,Fitness & Instruction,0.133194423123628
Dance Clubs,Shanghainese,0.133193848419984
Shanghainese,Dance Clubs,0.133193848419984
Fast Food,Fitness & Instruction,0.133036483354208
Fitness & Instruction,Fast Food,0.133036483354208
Dance Clubs,Pubs,0.132855458509969
Pubs,Dance Clubs,0.132855458509969
Fitness & Instruction,Shanghainese,0.132478193215049
Shanghainese,Fitness & Instruction,0.132478193215049
Delis,Egyptian,0.131796097490374
Egyptian,Delis,0.131796097490374
Dance Clubs,Filipino,0.131713326229297
Filipino,Dance Clubs,0.131713326229297
Dance Clubs,Wine Bars,0.131566079548039
Wine Bars,Dance Clubs,0.131566079548039
Cuban,Fast Food,0.131501729876512
Fast Food,Cuban,0.131501729876512
Country Dance Halls,Italian,0.131333214084836
Italian,Country Dance Halls,0.131333214084836
Egyptian,Ethnic Food,0.131167441886982
Ethnic Food,Egyptian,0.131167441886982
Cuban,Dance Clubs,0.131146533806276
Dance Clubs,Cuban,0.131146533806276
Fitness & Instruction,Hobby Shops,0.131006330075696
Hobby Shops,Fitness & Instruction,0.131006330075696
Caribbean,Live/Raw Food,0.130928118070766
Live/Raw Food,Caribbean,0.130928118070766
Latin American,Persian/Iranian,0.13048426179524
Persian/Iranian,Latin American,0.13048426179524
Latin American,Spanish,0.130013089795244
Spanish,Latin American,0.130013089795244
Country Dance Halls,Persian/Iranian,0.129922973842455
Persian/Iranian,Country Dance Halls,0.129922973842455
Dance Clubs,Event Planning & Services,0.129802978047299
Event Planning & Services,Dance Clubs,0.129802978047299
Event Planning & Services,Italian,0.129593156617803
Italian,Event Planning & Services,0.129593156617803
Cambodian,Cooking Classes,0.129448740113462
Cooking Classes,Cambodian,0.129448740113462
Ethnic Food,Piano Bars,0.129280948915193
Piano Bars,Ethnic Food,0.129280948915193
Dance Clubs,Italian,0.129227635695357
Italian,Dance Clubs,0.129227635695357
Beer Bar,Event Planning & Services,0.129225809479471
Event Planning & Services,Beer Bar,0.129225809479471
Bangladeshi,Latin American,0.1292017672423
Latin American,Bangladeshi,0.1292017672423
Dive Bars,Meat Shops,0.129143992362835
Meat Shops,Dive Bars,0.129143992362835
Art Galleries,Italian,0.128927587773871
Italian,Art Galleries,0.128927587773871
Fast Food,Spanish,0.128887201132477
Spanish,Fast Food,0.128887201132477
Cafes,Indonesian,0.128870114045435
Indonesian,Cafes,0.128870114045435
Caribbean,Ethnic Food,0.128738795950909
Ethnic Food,Caribbean,0.128738795950909
Breweries,Live/Raw Food,0.128723484260993
Live/Raw Food,Breweries,0.128723484260993
Dominican,Event Planning & Services,0.128612994576556
Event Planning & Services,Dominican,0.128612994576556
Brazilian,Persian/Iranian,0.128080070942799
Persian/Iranian,Brazilian,0.128080070942799
Cupcakes,Dominican,0.127563912724364
Dominican,Cupcakes,0.127563912724364
Active Life,Art Galleries,0.127439172351194
Art Galleries,Active Life,0.127439172351194
Beer Bar,Spanish,0.12708232957539
Spanish,Beer Bar,0.12708232957539
Active Life,Fitness & Instruction,0.12706807441083
Fitness & Instruction,Active Life,0.12706807441083
Cambodian,Latin American,0.126900680932566
Latin American,Cambodian,0.126900680932566
Hobby Shops,Live/Raw Food,0.126649937096767
Live/Raw Food,Hobby Shops,0.126649937096767
Food Court,Meat Shops,0.126549463822118
Meat Shops,Food Court,0.126549463822118
Beer Bar,Cambodian,0.12626758300428
Cambodian,Beer Bar,0.12626758300428
Event Planning & Services,Filipino,0.126193496939482
Filipino,Event Planning & Services,0.126193496939482
Breweries,Laotian,0.126081486759022
Laotian,Breweries,0.126081486759022
Art Galleries,Falafel,0.126062572478609
Falafel,Art Galleries,0.126062572478609
Laotian,Middle Eastern,0.126031160004264
Middle Eastern,Laotian,0.126031160004264
Fishing,Persian/Iranian,0.125946559776069
Persian/Iranian,Fishing,0.125946559776069
Cooking Classes,Country Dance Halls,0.125756783214231
Country Dance Halls,Cooking Classes,0.125756783214231
Meat Shops,Personal Assistants,0.125669861496761
Personal Assistants,Meat Shops,0.125669861496761
Cheese Shops,Fishing,0.125457265476562
Fishing,Cheese Shops,0.125457265476562
Breweries,Cupcakes,0.125184901063584
Cupcakes,Breweries,0.125184901063584
Food Court,Nail Salons,0.125087098716062
Nail Salons,Food Court,0.125087098716062
Spanish,Vegetarian,0.125076189704541
Vegetarian,Spanish,0.125076189704541
Nail Salons,Vegetarian,0.125052818643388
Vegetarian,Nail Salons,0.125052818643388
Active Life,Vegetarian,0.124917629175204
Vegetarian,Active Life,0.124917629175204
Fast Food,Live/Raw Food,0.124863092954517
Live/Raw Food,Fast Food,0.124863092954517
Personal Assistants,Pubs,0.124754347743155
Pubs,Personal Assistants,0.124754347743155
Indonesian,Mediterranean,0.124749548710706
Mediterranean,Indonesian,0.124749548710706
Country Dance Halls,Egyptian,0.124512986537555
Egyptian,Country Dance Halls,0.124512986537555
Dominican,Fast Food,0.123949541149195
Fast Food,Dominican,0.123949541149195
Beer Bar,Middle Eastern,0.12394195491118
Middle Eastern,Beer Bar,0.12394195491118
Middle Eastern,Pubs,0.123804737287326
Pubs,Middle Eastern,0.123804737287326
Meat Shops,Persian/Iranian,0.123771208173547
Persian/Iranian,Meat Shops,0.123771208173547
Latin American,Live/Raw Food,0.123699062153949
Live/Raw Food,Latin American,0.123699062153949
Indonesian,Wine Bars,0.123670182357825
Wine Bars,Indonesian,0.123670182357825
Cupcakes,Pubs,0.123274521174493
Pubs,Cupcakes,0.123274521174493
Cupcakes,Food Court,0.123265816723803
Food Court,Cupcakes,0.123265816723803
Hobby Shops,Piano Bars,0.123262879775826
Piano Bars,Hobby Shops,0.123262879775826
Falafel,Hobby Shops,0.123139934950946
Hobby Shops,Falafel,0.123139934950946
Event Planning & Services,Nail Salons,0.123085839751974
Nail Salons,Event Planning & Services,0.123085839751974
Cheese Shops,Filipino,0.123010065617547
Filipino,Cheese Shops,0.123010065617547
Cupcakes,Nail Salons,0.122768716581299
Nail Salons,Cupcakes,0.122768716581299
Caribbean,Food Delivery Services,0.122740587936581
Food Delivery Services,Caribbean,0.122740587936581
Caribbean,Egyptian,0.122563901809296
Egyptian,Caribbean,0.122563901809296
Egyptian,Event Planning & Services,0.122563056785669
Event Planning & Services,Egyptian,0.122563056785669
Dominican,Persian/Iranian,0.122392056948248
Persian/Iranian,Dominican,0.122392056948248
Art Galleries,Hobby Shops,0.122359370876895
Hobby Shops,Art Galleries,0.122359370876895
Cambodian,Italian,0.122344896712645
Italian,Cambodian,0.122344896712645
Cheese Shops,Wine Bars,0.122047701220697
Wine Bars,Cheese Shops,0.122047701220697
Food Court,Laotian,0.121999236270973
Laotian,Food Court,0.121999236270973
Breweries,Mediterranean,0.121838357838355
Mediterranean,Breweries,0.121838357838355
Dominican,Laotian,0.121533068982108
Laotian,Dominican,0.121533068982108
Middle Eastern,Piano Bars,0.12128279623027
Piano Bars,Middle Eastern,0.12128279623027
Live/Raw Food,Spanish,0.121218641817328
Spanish,Live/Raw Food,0.121218641817328
Dominican,Vegetarian,0.121205723937893
Vegetarian,Dominican,0.121205723937893
Caribbean,Fast Food,0.121159557492103
Fast Food,Caribbean,0.121159557492103
Food Delivery Services,Jazz & Blues,0.12103701760449
Jazz & Blues,Food Delivery Services,0.12103701760449
Art Galleries,Bangladeshi,0.120876148802355
Bangladeshi,Art Galleries,0.120876148802355
Middle Eastern,Specialty Food,0.120800261833968
Specialty Food,Middle Eastern,0.120800261833968
Food Court,Vegetarian,0.120568633462028
Vegetarian,Food Court,0.120568633462028
Nail Salons,Pubs,0.12029854777662
Pubs,Nail Salons,0.12029854777662
Dive Bars,Filipino,0.119984474150355
Filipino,Dive Bars,0.119984474150355
Cheese Shops,Egyptian,0.119936741079347
Egyptian,Cheese Shops,0.119936741079347
Art Galleries,Pubs,0.119886957256274
Pubs,Art Galleries,0.119886957256274
Country Dance Halls,Wine Bars,0.119819330885473
Wine Bars,Country Dance Halls,0.119819330885473
Cheese Shops,Piano Bars,0.119796076396718
Piano Bars,Cheese Shops,0.119796076396718
Breweries,Egyptian,0.119683705758874
Egyptian,Breweries,0.119683705758874
Brazilian,Breweries,0.119681744135943
Breweries,Brazilian,0.119681744135943
Mediterranean,Pubs,0.119664157228048
Pubs,Mediterranean,0.119664157228048
Food Delivery Services,Laotian,0.119339217819786
Laotian,Food Delivery Services,0.119339217819786
Cheese Shops,Latin American,0.119093902094885
Latin American,Cheese Shops,0.119093902094885
Cupcakes,Laotian,0.118669141672561
Laotian,Cupcakes,0.118669141672561
Bangladeshi,Meat Shops,0.118600697474083
Meat Shops,Bangladeshi,0.118600697474083
Dominican,Pubs,0.118588672525798
Pubs,Dominican,0.118588672525798
Cafes,Fitness & Instruction,0.118403821041253
Fitness & Instruction,Cafes,0.118403821041253
Art Galleries,Specialty Food,0.118355960428716
Specialty Food,Art Galleries,0.118355960428716
Hobby Shops,Specialty Food,0.118257655899647
Specialty Food,Hobby Shops,0.118257655899647
Breweries,Persian/Iranian,0.118150614380977
Persian/Iranian,Breweries,0.118150614380977
Beer Bar,Fitness & Instruction,0.117885976333707
Fitness & Instruction,Beer Bar,0.117885976333707
Filipino,Fitness & Instruction,0.117881553182397
Fitness & Instruction,Filipino,0.117881553182397
Cafes,Nail Salons,0.117849787821658
Nail Salons,Cafes,0.117849787821658
Active Life,Hot Pot,0.117418582314309
Hot Pot,Active Life,0.117418582314309
Hobby Shops,Wine Bars,0.117395161614341
Wine Bars,Hobby Shops,0.117395161614341
Filipino,Wine Bars,0.117084687667576
Wine Bars,Filipino,0.117084687667576
Art Galleries,Ethnic Food,0.1170050108263
Ethnic Food,Art Galleries,0.1170050108263
Cooking Classes,Gelato,0.116948700205516
Gelato,Cooking Classes,0.116948700205516
Cheese Shops,Cupcakes,0.116941682247783
Cupcakes,Cheese Shops,0.116941682247783
Gelato,Vegetarian,0.116571582638508
Vegetarian,Gelato,0.116571582638508
Egyptian,Nail Salons,0.116561663678429
Nail Salons,Egyptian,0.116561663678429
Country Dance Halls,Personal Assistants,0.11654826920957
Personal Assistants,Country Dance Halls,0.11654826920957
Beer Bar,Caribbean,0.116433714494479
Caribbean,Beer Bar,0.116433714494479
Cooking Classes,Food Court,0.115845233264418
Food Court,Cooking Classes,0.115845233264418
Brazilian,Spanish,0.115818553100606
Spanish,Brazilian,0.115818553100606
Food Court,Wine Bars,0.115712030113837
Wine Bars,Food Court,0.115712030113837
Country Dance Halls,Delis,0.115644273494237
Delis,Country Dance Halls,0.115644273494237
Cupcakes,Wine Bars,0.115493020845282
Wine Bars,Cupcakes,0.115493020845282
Country Dance Halls,Indonesian,0.115492626503813
Indonesian,Country Dance Halls,0.115492626503813
Gelato,Piano Bars,0.115430199112104
Piano Bars,Gelato,0.115430199112104
Food Delivery Services,Hot Pot,0.115355686537178
Hot Pot,Food Delivery Services,0.115355686537178
Jazz & Blues,Nail Salons,0.115348570301162
Nail Salons,Jazz & Blues,0.115348570301162
Food Delivery Services,Latin American,0.115018872436951
Latin American,Food Delivery Services,0.115018872436951
Country Dance Halls,Latin American,0.11475216839147
Latin American,Country Dance Halls,0.11475216839147
Cupcakes,Gelato,0.114706711722257
Gelato,Cupcakes,0.114706711722257
Cheese Shops,Food Delivery Services,0.114501383642211
Food Delivery Services,Cheese Shops,0.114501383642211
Ethnic Food,Fitness & Instruction,0.114328749524008
Fitness & Instruction,Ethnic Food,0.114328749524008
Falafel,Pubs,0.114271762679359
Pubs,Falafel,0.114271762679359
Fast Food,Pubs,0.114214884753014
Pubs,Fast Food,0.114214884753014
Event Planning & Services,Jazz & Blues,0.114212163669246
Jazz & Blues,Event Planning & Services,0.114212163669246
Food Court,Gelato,0.113580635118025
Gelato,Food Court,0.113580635118025
Event Planning & Services,Fast Food,0.113161847228776
Fast Food,Event Planning & Services,0.113161847228776
Cheese Shops,Specialty Food,0.113149201106836
Specialty Food,Cheese Shops,0.113149201106836
Meat Shops,Specialty Food,0.112997457700469
Specialty Food,Meat Shops,0.112997457700469
Delis,Fast Food,0.112864862686556
Fast Food,Delis,0.112864862686556
Jazz & Blues,Persian/Iranian,0.112716838660764
Persian/Iranian,Jazz & Blues,0.112716838660764
Active Life,Middle Eastern,0.112428425130898
Middle Eastern,Active Life,0.112428425130898
Falafel,Persian/Iranian,0.112266285982842
Persian/Iranian,Falafel,0.112266285982842
Live/Raw Food,Piano Bars,0.112177733918414
Piano Bars,Live/Raw Food,0.112177733918414
Cafes,Dominican,0.112135346032966
Dominican,Cafes,0.112135346032966
Beer Bar,Live/Raw Food,0.11172992753913
Live/Raw Food,Beer Bar,0.11172992753913
Fishing,Indonesian,0.111596213198275
Indonesian,Fishing,0.111596213198275
Cooking Classes,Hot Pot,0.111481189306315
Hot Pot,Cooking Classes,0.111481189306315
Art Galleries,Food Court,0.111422183272494
Food Court,Art Galleries,0.111422183272494
Cheese Shops,Ethnic Food,0.111377600389871
Ethnic Food,Cheese Shops,0.111377600389871
Beer Bar,Filipino,0.111106703117651
Filipino,Beer Bar,0.111106703117651
Brazilian,Nail Salons,0.110901487360843
Nail Salons,Brazilian,0.110901487360843
Meat Shops,Middle Eastern,0.110810450790871
Middle Eastern,Meat Shops,0.110810450790871
Cupcakes,Filipino,0.1106516360151
Filipino,Cupcakes,0.1106516360151
Art Galleries,Cooking Classes,0.110296436297786
Cooking Classes,Art Galleries,0.110296436297786
Latin American,Vegetarian,0.110139027325465
Vegetarian,Latin American,0.110139027325465
Fast Food,Latin American,0.109527682076939
Latin American,Fast Food,0.109527682076939
Bangladeshi,Jazz & Blues,0.109429009560744
Jazz & Blues,Bangladeshi,0.109429009560744
Hot Pot,Vegetarian,0.109306548838677
Vegetarian,Hot Pot,0.109306548838677
Fishing,Gelato,0.109271690680034
Gelato,Fishing,0.109271690680034
Live/Raw Food,Nail Salons,0.109121736045043
Nail Salons,Live/Raw Food,0.109121736045043
Breweries,Cambodian,0.109117838356116
Cambodian,Breweries,0.109117838356116
Bangladeshi,Caribbean,0.109106039607393
Caribbean,Bangladeshi,0.109106039607393
Country Dance Halls,Hot Pot,0.109048502955318
Hot Pot,Country Dance Halls,0.109048502955318
Cafes,Fishing,0.10903430138171
Fishing,Cafes,0.10903430138171
Italian,Live/Raw Food,0.108933533869308
Live/Raw Food,Italian,0.108933533869308
Art Galleries,Fishing,0.108811061868996
Fishing,Art Galleries,0.108811061868996
Brazilian,Meat Shops,0.10843531326704
Meat Shops,Brazilian,0.10843531326704
Fast Food,Shanghainese,0.108409095376228
Shanghainese,Fast Food,0.108409095376228
Meat Shops,Shanghainese,0.108389542210865
Shanghainese,Meat Shops,0.108389542210865
Fishing,Italian,0.107898033414512
Italian,Fishing,0.107898033414512
Food Delivery Services,Persian/Iranian,0.107582130752838
Persian/Iranian,Food Delivery Services,0.107582130752838
Italian,Personal Assistants,0.10750317399528
Personal Assistants,Italian,0.10750317399528
Cheese Shops,Cuban,0.107391339454059
Cuban,Cheese Shops,0.107391339454059
Active Life,Breweries,0.106874573747345
Breweries,Active Life,0.106874573747345
Persian/Iranian,Personal Assistants,0.106864530780287
Personal Assistants,Persian/Iranian,0.106864530780287
Fitness & Instruction,Meat Shops,0.106749812854495
Meat Shops,Fitness & Instruction,0.106749812854495
Dive Bars,Food Delivery Services,0.106736147919885
Food Delivery Services,Dive Bars,0.106736147919885
Delis,Italian,0.106528310670877
Italian,Delis,0.106528310670877
Italian,Persian/Iranian,0.105984334549929
Persian/Iranian,Italian,0.105984334549929
Dance Clubs,Food Delivery Services,0.10564420223938
Food Delivery Services,Dance Clubs,0.10564420223938
Delis,Dominican,0.10542536552818
Dominican,Delis,0.10542536552818
Food Delivery Services,Vegetarian,0.104786516979622
Vegetarian,Food Delivery Services,0.104786516979622
Spanish,Wine Bars,0.104681050243082
Wine Bars,Spanish,0.104681050243082
Cambodian,Hot Pot,0.104427555751249
Hot Pot,Cambodian,0.104427555751249
Egyptian,Latin American,0.104416030021477
Latin American,Egyptian,0.104416030021477
Dive Bars,Piano Bars,0.104407022710801
Piano Bars,Dive Bars,0.104407022710801
Cheese Shops,Fitness & Instruction,0.103981596774341
Fitness & Instruction,Cheese Shops,0.103981596774341
Art Galleries,Piano Bars,0.103799283850222
Piano Bars,Art Galleries,0.103799283850222
Egyptian,Jazz & Blues,0.103678916925994
Jazz & Blues,Egyptian,0.103678916925994
Cheese Shops,Hobby Shops,0.103615588972541
Hobby Shops,Cheese Shops,0.103615588972541
Breweries,Hot Pot,0.103522975578046
Hot Pot,Breweries,0.103522975578046
Cafes,Cheese Shops,0.103425945182807
Cheese Shops,Cafes,0.103425945182807
Dominican,Food Court,0.10309214981969
Food Court,Dominican,0.10309214981969
Cafes,Persian/Iranian,0.10307689976616
Persian/Iranian,Cafes,0.10307689976616
Cuban,Indonesian,0.10295432493187
Indonesian,Cuban,0.10295432493187
Meat Shops,Vegetarian,0.102836604295827
Vegetarian,Meat Shops,0.102836604295827
Fast Food,Middle Eastern,0.102645201846375
Middle Eastern,Fast Food,0.102645201846375
Caribbean,Dance Clubs,0.10261573580707
Dance Clubs,Caribbean,0.10261573580707
Ethnic Food,Fishing,0.102588368090544
Fishing,Ethnic Food,0.102588368090544
Indonesian,Meat Shops,0.102581036652048
Meat Shops,Indonesian,0.102581036652048
Food Court,Specialty Food,0.102563433174913
Specialty Food,Food Court,0.102563433174913
Country Dance Halls,Cupcakes,0.102029852971814
Cupcakes,Country Dance Halls,0.102029852971814
Personal Assistants,Spanish,0.101889357342713
Spanish,Personal Assistants,0.101889357342713
Cuban,Gelato,0.10183526696879
Gelato,Cuban,0.10183526696879
Cupcakes,Hot Pot,0.101779874159891
Hot Pot,Cupcakes,0.101779874159891
Fitness & Instruction,Vegetarian,0.101390382019284
Vegetarian,Fitness & Instruction,0.101390382019284
Fishing,Spanish,0.101116772888971
Spanish,Fishing,0.101116772888971
Active Life,Ethnic Food,0.100795464527834
Ethnic Food,Active Life,0.100795464527834
Ethnic Food,Pubs,0.100678096904074
Pubs,Ethnic Food,0.100678096904074
Event Planning & Services,Personal Assistants,0.100537794857019
Personal Assistants,Event Planning & Services,0.100537794857019
Fast Food,Vegetarian,0.100504049726458
Vegetarian,Fast Food,0.100504049726458
Dominican,Meat Shops,0.100327069624849
Meat Shops,Dominican,0.100327069624849
Beer Bar,Brazilian,0.100229885117275
Brazilian,Beer Bar,0.100229885117275
Egyptian,Middle Eastern,0.0999538752812728
Middle Eastern,Egyptian,0.0999538752812728
Beer Bar,Piano Bars,0.0998163308303919
Piano Bars,Beer Bar,0.0998163308303919
Laotian,Meat Shops,0.0995919054475602
Meat Shops,Laotian,0.0995919054475602
Caribbean,Cupcakes,0.0995176554241013
Cupcakes,Caribbean,0.0995176554241013
Dive Bars,Indonesian,0.0992680893405913
Indonesian,Dive Bars,0.0992680893405913
Cambodian,Mediterranean,0.0990502471752921
Mediterranean,Cambodian,0.0990502471752921
Country Dance Halls,Specialty Food,0.0986403705345303
Specialty Food,Country Dance Halls,0.0986403705345303
Cooking Classes,Latin American,0.0984158761307683
Latin American,Cooking Classes,0.0984158761307683
Caribbean,Personal Assistants,0.098291173358934
Personal Assistants,Caribbean,0.098291173358934
Cheese Shops,Laotian,0.0982687775363636
Laotian,Cheese Shops,0.0982687775363636
Gelato,Hobby Shops,0.098160546728826
Hobby Shops,Gelato,0.098160546728826
Specialty Food,Vegetarian,0.0981513140078633
Vegetarian,Specialty Food,0.0981513140078633
Caribbean,Country Dance Halls,0.0980951652852228
Country Dance Halls,Caribbean,0.0980951652852228
Hobby Shops,Personal Assistants,0.0980144703006529
Personal Assistants,Hobby Shops,0.0980144703006529
Cooking Classes,Food Delivery Services,0.0979724381545786
Food Delivery Services,Cooking Classes,0.0979724381545786
Live/Raw Food,Shanghainese,0.0977342678641824
Shanghainese,Live/Raw Food,0.0977342678641824
Bangladeshi,Event Planning & Services,0.0976028824295659
Event Planning & Services,Bangladeshi,0.0976028824295659
Bangladeshi,Laotian,0.097523345581031
Laotian,Bangladeshi,0.097523345581031
Gelato,Mediterranean,0.0972949818348072
Mediterranean,Gelato,0.0972949818348072
Breweries,Country Dance Halls,0.0969618911410671
Country Dance Halls,Breweries,0.0969618911410671
Cupcakes,Dive Bars,0.0969279147156082
Dive Bars,Cupcakes,0.0969279147156082
Cuban,Egyptian,0.0969176850620827
Egyptian,Cuban,0.0969176850620827
Cheese Shops,Gelato,0.0966801496363507
Gelato,Cheese Shops,0.0966801496363507
Dive Bars,Persian/Iranian,0.096664609717307
Persian/Iranian,Dive Bars,0.096664609717307
Filipino,Persian/Iranian,0.0965655072292827
Persian/Iranian,Filipino,0.0965655072292827
Cupcakes,Egyptian,0.0964370429725754
Egyptian,Cupcakes,0.0964370429725754
Italian,Piano Bars,0.0964071343251695
Piano Bars,Italian,0.0964071343251695
Cupcakes,Latin American,0.0963549455437489
Latin American,Cupcakes,0.0963549455437489
Falafel,Italian,0.0963315918192811
Italian,Falafel,0.0963315918192811
Mediterranean,Personal Assistants,0.0962379928707955
Personal Assistants,Mediterranean,0.0962379928707955
Indonesian,Personal Assistants,0.0960918327175827
Personal Assistants,Indonesian,0.0960918327175827
Beer Bar,Nail Salons,0.0960296426565811
Nail Salons,Beer Bar,0.0960296426565811
Fitness & Instruction,Mediterranean,0.096014007088369
Mediterranean,Fitness & Instruction,0.096014007088369
Laotian,Vegetarian,0.0959184721550115
Vegetarian,Laotian,0.0959184721550115
Falafel,Hot Pot,0.0959172505834434
Hot Pot,Falafel,0.0959172505834434
Cuban,Ethnic Food,0.0957906065765326
Ethnic Food,Cuban,0.0957906065765326
Cheese Shops,Persian/Iranian,0.0957076607936451
Persian/Iranian,Cheese Shops,0.0957076607936451
Hobby Shops,Laotian,0.0956094401991869
Laotian,Hobby Shops,0.0956094401991869
Cuban,Laotian,0.0954790054143107
Laotian,Cuban,0.0954790054143107
Country Dance Halls,Fitness & Instruction,0.0952407319911596
Fitness & Instruction,Country Dance Halls,0.0952407319911596
Filipino,Live/Raw Food,0.094974929088304
Live/Raw Food,Filipino,0.094974929088304
Dive Bars,Laotian,0.0947960807004749
Laotian,Dive Bars,0.0947960807004749
Delis,Spanish,0.0947756254622135
Spanish,Delis,0.0947756254622135
Cheese Shops,Dive Bars,0.0947211839800661
Dive Bars,Cheese Shops,0.0947211839800661
Breweries,Pubs,0.0944808624401684
Pubs,Breweries,0.0944808624401684
Cupcakes,Spanish,0.0944805967977472
Spanish,Cupcakes,0.0944805967977472
Fast Food,Piano Bars,0.0944431100905648
Piano Bars,Fast Food,0.0944431100905648
Event Planning & Services,Meat Shops,0.0944081681400001
Meat Shops,Event Planning & Services,0.0944081681400001
Brazilian,Country Dance Halls,0.0944051154780822
Country Dance Halls,Brazilian,0.0944051154780822
Beer Bar,Cuban,0.0942899204751801
Cuban,Beer Bar,0.0942899204751801
Breweries,Spanish,0.0942176574000673
Spanish,Breweries,0.0942176574000673
Cupcakes,Persian/Iranian,0.0941620617452038
Persian/Iranian,Cupcakes,0.0941620617452038
Bangladeshi,Personal Assistants,0.0940234501200803
Personal Assistants,Bangladeshi,0.0940234501200803
Active Life,Italian,0.093924661673251
Italian,Active Life,0.093924661673251
Country Dance Halls,Food Delivery Services,0.0938990071805492
Food Delivery Services,Country Dance Halls,0.0938990071805492
Brazilian,Cheese Shops,0.093426695755896
Cheese Shops,Brazilian,0.093426695755896
